"","parameter","ess","esspersec","mean","HMDmin","HMDmax","time","nitetations","irep"
"354","DQ431704WG219_Hs_2004.57_VelocLon",874.636593624401,26.13454004895,0.6611511620398,-3.580338,4.959981,33.4693,1e+07,5.5
"355","DQ431705WG233_Hs_2004.52_VelocLat",677.409554898562,20.2422257636662,2.93554910493967,0.123871871,5.751923,33.4693,1e+07,5.5
"356","DQ431705WG233_Hs_2004.52_VelocLon",680.675020625088,20.3342373843954,1.511184465996,-4.945776,7.611691,33.4693,1e+07,5.5
"357","DQ431706WG236_Hs_2004.57_VelocLat",338.648070363256,10.1176069953122,-0.204908363050766,-3.434761,3.020601,33.4693,1e+07,5.5
"358","DQ431706WG236_Hs_2004.57_VelocLon",314.902972702762,9.40901163953586,-1.51923397307703,-8.822815,5.507073,33.4693,1e+07,5.5
"359","DQ431707WG237_Hs_2004.58_VelocLat",322.000102729115,9.61935874619553,-0.190261297688302,-3.074735,2.839737,33.4693,1e+07,5.5
"360","DQ431707WG237_Hs_2004.58_VelocLon",319.550627664333,9.54823783621084,-1.40259228632608,-7.87242,5.266315,33.4693,1e+07,5.5
"361","DQ431708WG238_Hs_2004.54_VelocLat",754.905899003933,22.5572689769246,-1.16021076956293,-3.347034,0.9984946,33.4693,1e+07,5.5
"362","DQ431708WG238_Hs_2004.54_VelocLon",840.249980411685,25.106640360226,-0.495244384712697,-5.288814,4.241324,33.4693,1e+07,5.5
"363","DQ431709WG240_Hs_2004.54_VelocLat",858.309777423541,25.6429550603348,-0.237574796795338,-1.805949,1.406511,33.4693,1e+07,5.5
"364","DQ431709WG240_Hs_2004.54_VelocLon",818.911144415739,24.4649594673735,0.167997247606326,-3.530806,3.748391,33.4693,1e+07,5.5
"365","DQ431710WG244_Hs_2004.58_VelocLat",830.38251698505,24.8076892857562,-0.483302928161265,-2.04731,1.1089202,33.4693,1e+07,5.5
"366","DQ431710WG244_Hs_2004.58_VelocLon",820.939034694843,24.5307561197151,-0.471117458106393,-4.078813,2.952839,33.4693,1e+07,5.5
